[2026-06-26T05:59:22.834Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (7ms, ?B)
[2026-06-26T05:59:28.909Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (220ms, 2691B)
[2026-06-26T05:59:28.910Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (210ms, 2690B)
[2026-06-26T05:59:28.910Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (198ms, 2690B)
[2026-06-26T05:59:28.910Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (189ms, 2691B)
[2026-06-26T05:59:28.911Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (178ms, 2691B)
[2026-06-26T05:59:28.911Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (167ms, 2690B)
[2026-06-26T05:59:28.912Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (158ms, 2690B)
[2026-06-26T05:59:28.912Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (139ms, 2690B)
[2026-06-26T05:59:28.913Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (126ms, 2690B)
[2026-06-26T05:59:28.913Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (112ms, 2690B)
[2026-06-26T05:59:28.914Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (100ms, 2690B)
[2026-06-26T05:59:28.914Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (90ms, 2690B)
[2026-06-26T05:59:28.915Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (80ms, 2690B)
[2026-06-26T05:59:28.915Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (68ms, 2691B)
[2026-06-26T05:59:28.916Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (57ms, 2690B)
[2026-06-26T05:59:28.916Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (45ms, 2690B)
[2026-06-26T05:59:28.917Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (33ms, 2690B)
[2026-06-26T05:59:28.917Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (24ms, 2690B)
[2026-06-26T05:59:28.917Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (11ms, 2691B)
[2026-06-26T05:59:32.749Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → pending (?ms, ?B)
[2026-06-26T05:59:32.749Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → pending (?ms, ?B)
[2026-06-26T05:59:32.749Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → pending (?ms, ?B)
[2026-06-26T05:59:32.750Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → pending (?ms, ?B)
[2026-06-26T05:59:32.750Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → pending (?ms, ?B)
[2026-06-26T05:59:32.750Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → pending (?ms, ?B)
[2026-06-26T05:59:32.752Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → pending (?ms, ?B)
[2026-06-26T05:59:32.752Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → pending (?ms, ?B)
[2026-06-26T05:59:32.752Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → pending (?ms, ?B)
[2026-06-26T05:59:32.752Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → pending (?ms, ?B)
[2026-06-26T05:59:32.752Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → pending (?ms, ?B)
[2026-06-26T05:59:32.754Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → pending (?ms, ?B)
[2026-06-26T05:59:32.754Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → pending (?ms, ?B)
[2026-06-26T05:59:32.754Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → pending (?ms, ?B)
[2026-06-26T05:59:32.754Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → pending (?ms, ?B)
[2026-06-26T05:59:32.754Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → pending (?ms, ?B)
[2026-06-26T05:59:32.755Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (82ms, ?B)
[2026-06-26T05:59:32.755Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (67ms, ?B)
[2026-06-26T05:59:32.755Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (49ms, 2690B)
[2026-06-26T05:59:32.756Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (37ms, 2690B)
[2026-06-26T05:59:32.756Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (19ms, 2690B)
[2026-06-26T05:59:36.892Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (265ms, 2690B)
[2026-06-26T05:59:36.893Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (251ms, 2690B)
[2026-06-26T05:59:36.893Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (242ms, 2690B)
[2026-06-26T05:59:36.894Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (230ms, 2690B)
[2026-06-26T05:59:36.894Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (221ms, 2690B)
[2026-06-26T05:59:36.895Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (210ms, 2691B)
[2026-06-26T05:59:36.896Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (198ms, 2690B)
[2026-06-26T05:59:36.896Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (188ms, 2689B)
[2026-06-26T05:59:36.897Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (176ms, 2691B)
[2026-06-26T05:59:36.897Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (167ms, 2689B)
[2026-06-26T05:59:36.898Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (157ms, 2690B)
[2026-06-26T05:59:36.899Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (146ms, 2690B)
[2026-06-26T05:59:36.899Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (137ms, 2689B)
[2026-06-26T05:59:36.899Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (128ms, 2691B)
[2026-06-26T05:59:36.900Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (115ms, 2690B)
[2026-06-26T05:59:36.901Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (104ms, 2690B)
[2026-06-26T05:59:36.901Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (94ms, 2690B)
[2026-06-26T05:59:36.902Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (84ms, 2690B)
[2026-06-26T05:59:36.902Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (75ms, 2690B)
[2026-06-26T05:59:36.902Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (55ms, 2690B)
[2026-06-26T05:59:36.903Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (39ms, 2689B)
[2026-06-26T05:59:36.904Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (23ms, 2689B)
[2026-06-26T05:59:36.906Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (11ms, 2690B)
[2026-06-26T05:59:41.118Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (358ms, 2691B)
[2026-06-26T05:59:41.119Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (345ms, 2690B)
[2026-06-26T05:59:41.119Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (333ms, 2691B)
[2026-06-26T05:59:41.120Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (321ms, 2690B)
[2026-06-26T05:59:41.121Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (307ms, 2690B)
[2026-06-26T05:59:41.121Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (295ms, 2690B)
[2026-06-26T05:59:41.124Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (281ms, 2690B)
[2026-06-26T05:59:41.125Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (267ms, 2691B)
[2026-06-26T05:59:41.125Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (257ms, 2690B)
[2026-06-26T05:59:41.126Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (242ms, 2691B)
[2026-06-26T05:59:41.127Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (231ms, 2691B)
[2026-06-26T05:59:41.127Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (219ms, 2689B)
[2026-06-26T05:59:41.127Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (206ms, 2690B)
[2026-06-26T05:59:41.127Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (196ms, 2691B)
[2026-06-26T05:59:41.127Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (182ms, 2690B)
[2026-06-26T05:59:41.127Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (170ms, 2690B)
[2026-06-26T05:59:41.128Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (155ms, 2690B)
[2026-06-26T05:59:41.128Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (142ms, 2689B)
[2026-06-26T05:59:41.128Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (131ms, 2691B)
[2026-06-26T05:59:41.128Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (120ms, 2690B)
[2026-06-26T05:59:41.128Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (106ms, 2689B)
[2026-06-26T05:59:41.128Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (94ms, 2690B)
[2026-06-26T05:59:41.129Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (52ms, 2690B)
[2026-06-26T05:59:41.129Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (32ms, 2691B)
[2026-06-26T05:59:41.130Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (16ms, 2690B)
[2026-06-26T05:59:44.978Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (331ms, 2690B)
[2026-06-26T05:59:44.979Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (320ms, 2690B)
[2026-06-26T05:59:44.979Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (309ms, 2689B)
[2026-06-26T05:59:44.979Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (300ms, 2690B)
[2026-06-26T05:59:44.980Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (289ms, 2690B)
[2026-06-26T05:59:44.980Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (278ms, 2690B)
[2026-06-26T05:59:44.982Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (266ms, 2690B)
[2026-06-26T05:59:44.982Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (253ms, 2690B)
[2026-06-26T05:59:44.982Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (242ms, 2689B)
[2026-06-26T05:59:44.982Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (231ms, 2691B)
[2026-06-26T05:59:44.982Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (219ms, 2690B)
[2026-06-26T05:59:44.983Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (207ms, 2691B)
[2026-06-26T05:59:44.983Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (196ms, 2691B)
[2026-06-26T05:59:44.984Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (182ms, 2691B)
[2026-06-26T05:59:44.984Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (171ms, 2690B)
[2026-06-26T05:59:44.985Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (158ms, 2690B)
[2026-06-26T05:59:44.985Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (146ms, 2690B)
[2026-06-26T05:59:44.985Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (136ms, 2690B)
[2026-06-26T05:59:44.986Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (124ms, 2690B)
[2026-06-26T05:59:44.986Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (114ms, 2690B)
[2026-06-26T05:59:44.987Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (103ms, 2690B)
[2026-06-26T05:59:44.987Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (91ms, 2690B)
[2026-06-26T05:59:44.988Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (80ms, 2690B)
[2026-06-26T05:59:44.988Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (68ms, 2690B)
[2026-06-26T05:59:44.988Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (44ms, 2690B)
[2026-06-26T05:59:44.989Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (25ms, 2689B)
[2026-06-26T05:59:44.990Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (10ms, 2689B)
[2026-06-26T06:00:54.393Z] GET http://localhost:3000/ → pending (?ms, ?B)
[2026-06-26T06:00:54.396Z] GET http://localhost:3000/ → 200 (125ms, 6968B)
[2026-06-26T06:00:54.537Z] GET http://localhost:3000/_next/static/media/2a65768255d6b625-s.p.3u4lli0-axodc.woff2 → 200 (2ms, -300B)
[2026-06-26T06:00:54.539Z] GET http://localhost:3000/_next/static/media/83afe278b6a6bb3c-s.p.2bn3s6zvc0dyp.woff2 → 200 (?ms, -300B)
[2026-06-26T06:00:54.540Z] GET http://localhost:3000/_next/static/chunks/%5Broot-of-the-server%5D__0jcbqdd._.css → 304 (2ms, ?B)
[2026-06-26T06:00:54.540Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_1xx01vv._.js → 200 (7ms, ?B)
[2026-06-26T06:00:54.540Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_compiled_next-devtools_index_090k2jm.js → 200 (31ms, ?B)
[2026-06-26T06:00:54.540Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_compiled_react-dom_096_9a-._.js → 200 (28ms, ?B)
[2026-06-26T06:00:54.540Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_compiled_react-server-dom-turbopack_164kp-6._.js → 200 (27ms, ?B)
[2026-06-26T06:00:54.540Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_compiled_1amofcm._.js → 200 (28ms, ?B)
[2026-06-26T06:00:54.540Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_client_0r5nbpw._.js → 200 (31ms, ?B)
[2026-06-26T06:00:54.540Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_1ybzpk2._.js → 200 (32ms, ?B)
[2026-06-26T06:00:54.540Z] GET http://localhost:3000/_next/static/chunks/node_modules_%40swc_helpers_cjs_1r9vbqw._.js → 200 (31ms, ?B)
[2026-06-26T06:00:54.541Z] GET http://localhost:3000/_next/static/chunks/_1anvha4._.js → 200 (30ms, ?B)
[2026-06-26T06:00:54.541Z] GET http://localhost:3000/_next/static/chunks/turbopack-_01_ro95._.js → 200 (31ms, ?B)
[2026-06-26T06:00:54.541Z] GET http://localhost:3000/_next/static/chunks/node_modules_02js8ti._.js → 200 (47ms, ?B)
[2026-06-26T06:00:54.541Z] GET http://localhost:3000/_next/static/chunks/lib_0ccwpid._.js → 200 (47ms, 7821B)
[2026-06-26T06:00:54.541Z] GET http://localhost:3000/_next/static/chunks/app_layout_tsx_007e4b2._.js → 200 (31ms, ?B)
[2026-06-26T06:00:54.541Z] GET http://localhost:3000/_next/static/chunks/node_modules_0cy4o6n._.js → 200 (48ms, 552B)
[2026-06-26T06:00:54.541Z] GET http://localhost:3000/_next/static/chunks/_0gthaef._.js → 200 (47ms, ?B)
[2026-06-26T06:00:54.542Z] GET http://localhost:3000/_next/static/chunks/node_modules_micromark-core-commonmark_dev_lib_2079wuz._.js → 200 (46ms, ?B)
[2026-06-26T06:00:54.542Z] GET http://localhost:3000/_next/static/chunks/node_modules_1tau-19._.js → 200 (48ms, ?B)
[2026-06-26T06:00:54.542Z] GET http://localhost:3000/_next/static/chunks/app_page_tsx_0_5hrkw._.js → 200 (48ms, ?B)
[2026-06-26T06:00:54.542Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_client_components_builtin_global-error_0_5hrkw.js → 200 (48ms, ?B)
[2026-06-26T06:00:54.587Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_1mojsay._.js → 200 (3ms, ?B)
[2026-06-26T06:00:54.587Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_1xch-cm._.js → 200 (5ms, ?B)
[2026-06-26T06:00:54.598Z] GET http://localhost:3000/__nextjs_font/geist-latin.woff2 → 200 (?ms, -209B)
[2026-06-26T06:03:09.838Z] GET http://localhost:3000/ → pending (?ms, ?B)
[2026-06-26T06:03:09.838Z] GET http://localhost:3000/ → 200 (23ms, 6973B)
[2026-06-26T06:03:09.865Z] GET http://localhost:3000/_next/static/media/2a65768255d6b625-s.p.3u4lli0-axodc.woff2 → 200 (?ms, -300B)
[2026-06-26T06:03:09.865Z] GET http://localhost:3000/_next/static/media/83afe278b6a6bb3c-s.p.2bn3s6zvc0dyp.woff2 → 200 (?ms, -300B)
[2026-06-26T06:03:09.865Z] GET http://localhost:3000/_next/static/chunks/%5Broot-of-the-server%5D__0jcbqdd._.css → 304 (16ms, ?B)
[2026-06-26T06:03:09.865Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_1xx01vv._.js → 200 (31ms, ?B)
[2026-06-26T06:03:09.865Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_compiled_next-devtools_index_090k2jm.js → 200 (33ms, ?B)
[2026-06-26T06:03:09.865Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_compiled_react-dom_096_9a-._.js → 200 (32ms, ?B)
[2026-06-26T06:03:09.865Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_compiled_react-server-dom-turbopack_164kp-6._.js → 200 (32ms, ?B)
[2026-06-26T06:03:09.865Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_compiled_1amofcm._.js → 200 (32ms, ?B)
[2026-06-26T06:03:09.865Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_client_0r5nbpw._.js → 200 (41ms, ?B)
[2026-06-26T06:03:09.865Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_1ybzpk2._.js → 200 (40ms, ?B)
[2026-06-26T06:03:09.865Z] GET http://localhost:3000/_next/static/chunks/node_modules_%40swc_helpers_cjs_1r9vbqw._.js → 200 (40ms, ?B)
[2026-06-26T06:03:09.865Z] GET http://localhost:3000/_next/static/chunks/_1anvha4._.js → 200 (37ms, ?B)
[2026-06-26T06:03:09.865Z] GET http://localhost:3000/_next/static/chunks/turbopack-_01_ro95._.js → 200 (41ms, ?B)
[2026-06-26T06:03:09.865Z] GET http://localhost:3000/_next/static/chunks/node_modules_02js8ti._.js → 200 (47ms, ?B)
[2026-06-26T06:03:09.865Z] GET http://localhost:3000/_next/static/chunks/lib_0ccwpid._.js → 200 (53ms, 7853B)
[2026-06-26T06:03:09.865Z] GET http://localhost:3000/_next/static/chunks/app_layout_tsx_007e4b2._.js → 200 (47ms, ?B)
[2026-06-26T06:03:09.865Z] GET http://localhost:3000/_next/static/chunks/node_modules_0cy4o6n._.js → 200 (48ms, ?B)
[2026-06-26T06:03:09.865Z] GET http://localhost:3000/_next/static/chunks/_0gthaef._.js → 200 (49ms, ?B)
[2026-06-26T06:03:09.865Z] GET http://localhost:3000/_next/static/chunks/node_modules_micromark-core-commonmark_dev_lib_2079wuz._.js → 200 (51ms, ?B)
[2026-06-26T06:03:09.865Z] GET http://localhost:3000/_next/static/chunks/node_modules_1tau-19._.js → 200 (55ms, ?B)
[2026-06-26T06:03:09.865Z] GET http://localhost:3000/_next/static/chunks/app_page_tsx_0_5hrkw._.js → 200 (53ms, ?B)
[2026-06-26T06:03:09.865Z] GET http://localhost:3000/_next/static/chunks/node_modules_next_dist_client_components_builtin_global-error_0_5hrkw.js → 200 (62ms, ?B)
[2026-06-26T06:03:09.912Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_1mojsay._.js → 200 (16ms, ?B)
[2026-06-26T06:03:09.912Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_1xch-cm._.js → 200 (18ms, ?B)
[2026-06-26T06:03:09.913Z] GET http://localhost:3000/__nextjs_font/geist-latin.woff2 → 200 (?ms, -209B)
[2026-06-26T06:03:37.228Z] GET http://localhost:3000/_next/static/chunks/%5Broot-of-the-server%5D__0jcbqdd._.css → 200 (3ms, 8440B)
[2026-06-26T06:03:46.783Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (181ms, 2694B)
[2026-06-26T06:03:46.783Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (158ms, 2693B)
[2026-06-26T06:03:46.786Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (115ms, 2694B)
[2026-06-26T06:03:46.798Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (74ms, 2694B)
[2026-06-26T06:03:46.883Z] GET http://localhost:3000/api/projects → 200 (142ms, 12B)
[2026-06-26T06:03:46.885Z] GET http://localhost:3000/_next/static/chunks/node_modules_16ys8j1._.js → 200 (59ms, 552B)
[2026-06-26T06:03:46.885Z] GET http://localhost:3000/_next/static/chunks/_1mpzj3n._.js → 200 (90ms, 42066B)
[2026-06-26T06:03:46.885Z] GET http://localhost:3000/_next/static/chunks/node_modules_1ozm6ao._.js → 200 (149ms, 151951B)
[2026-06-26T06:03:47.040Z] GET http://localhost:3000/_next/static/chunks/node_modules_16ys8j1._.js → 304 (8ms, ?B)
[2026-06-26T06:03:47.041Z] GET http://localhost:3000/_next/static/chunks/_1mpzj3n._.js → 304 (7ms, ?B)
[2026-06-26T06:03:47.042Z] GET http://localhost:3000/_next/static/chunks/node_modules_1ozm6ao._.js → 304 (6ms, ?B)
[2026-06-26T06:03:59.095Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (113ms, 2693B)
[2026-06-26T06:03:59.097Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (92ms, 2693B)
[2026-06-26T06:03:59.099Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (66ms, 2693B)
[2026-06-26T06:03:59.101Z] GET http://localhost:3000/?_rsc=q3mOO9BClNZHexY7 → 200 (41ms, 2694B)
[2026-06-26T06:03:59.106Z] GET http://localhost:3000/_next/static/chunks/%5Broot-of-the-server%5D__0jcbqdd._.css → 200 (68ms, 8449B)
[2026-06-26T06:03:59.152Z] GET http://localhost:3000/_next/static/chunks/node_modules_0p6ymzt._.js → 200 (30ms, 552B)
[2026-06-26T06:03:59.152Z] GET http://localhost:3000/_next/static/chunks/node_modules_1emm7j3._.js → 200 (80ms, 151872B)
[2026-06-26T06:03:59.235Z] GET http://localhost:3000/_next/static/chunks/node_modules_0p6ymzt._.js → 304 (5ms, ?B)
[2026-06-26T06:03:59.237Z] GET http://localhost:3000/_next/static/chunks/node_modules_1emm7j3._.js → 304 (5ms, ?B)
